subj,task,run,abs_mean,rel_mean,pct_removed
330324,SOCIAL,LR,0.141918,0.089927,0.441176
330324,SOCIAL,RL,0.116074,0.092846,0.366667
346137,SOCIAL,LR,0.802473,0.109473,0.424242
346137,SOCIAL,RL,0.505622,0.120901,0.555556
351938,SOCIAL,LR,0.098133,0.039967,0.322581
351938,SOCIAL,RL,0.199118,0.041174,0.393939
378756,SOCIAL,LR,0.329136,0.137841,0.392857
378756,SOCIAL,RL,0.311583,0.129720,0.600000
389357,SOCIAL,LR,0.388709,0.096853,0.538462
389357,SOCIAL,RL,0.107503,0.123455,0.500000
395958,SOCIAL,LR,0.493580,0.075682,0.400000
395958,SOCIAL,RL,0.312228,0.093026,0.590909
401422,SOCIAL,LR,0.261270,0.077339,0.535714
401422,SOCIAL,RL,0.371783,0.080388,0.400000
465852,SOCIAL,LR,0.315731,0.115240,0.382353
465852,SOCIAL,RL,0.448949,0.128353,0.500000
481042,SOCIAL,LR,0.248165,0.057036,0.458333
481042,SOCIAL,RL,0.237550,0.062973,0.423077
492754,SOCIAL,LR,0.195487,0.090829,0.424242
492754,SOCIAL,RL,0.175242,0.086283,0.484848
552544,SOCIAL,LR,0.155184,0.057903,0.344828
552544,SOCIAL,RL,0.150981,0.058481,0.379310
553344,SOCIAL,LR,0.230626,0.069331,0.354839
553344,SOCIAL,RL,0.311187,0.065521,0.323529
562345,SOCIAL,LR,0.495365,0.189205,0.310345
562345,SOCIAL,RL,0.442337,0.180649,0.321429
579665,SOCIAL,LR,0.434866,0.066831,0.555556
579665,SOCIAL,RL,0.552234,0.071336,0.580645
580044,SOCIAL,LR,0.159261,0.106258,0.410256
580044,SOCIAL,RL,0.262314,0.090769,0.435897
580347,SOCIAL,LR,0.127520,0.079794,0.516129
580347,SOCIAL,RL,0.212363,0.074878,0.576923
585256,SOCIAL,LR,0.412772,0.097622,0.571429
585256,SOCIAL,RL,0.346381,0.098078,0.437500
586460,SOCIAL,LR,0.241900,0.050764,0.424242
586460,SOCIAL,RL,0.275410,0.050370,0.486486
599469,SOCIAL,LR,0.599237,0.131549,0.500000
599469,SOCIAL,RL,0.446846,0.100108,0.421053
620434,SOCIAL,LR,0.391790,0.058017,0.466667
620434,SOCIAL,RL,0.527245,0.068256,0.515152
656253,SOCIAL,LR,0.129229,0.079145,0.370370
656253,SOCIAL,RL,0.147363,0.104730,0.448276
665254,SOCIAL,LR,0.475354,0.079447,0.454545
665254,SOCIAL,RL,0.569663,0.077828,0.424242
671855,SOCIAL,LR,0.251942,0.114347,0.531250
671855,SOCIAL,RL,0.371199,0.100117,0.571429
688569,SOCIAL,LR,0.227568,0.075568,0.466667
688569,SOCIAL,RL,0.356304,0.078353,0.454545
695768,SOCIAL,LR,0.421424,0.133599,0.620690
695768,SOCIAL,RL,0.315083,0.152280,0.392857
727553,SOCIAL,LR,0.758469,0.056023,0.393939
727553,SOCIAL,RL,0.468997,0.056123,0.411765
729254,SOCIAL,LR,0.151976,0.048350,0.370370
729254,SOCIAL,RL,0.134851,0.072356,0.391304
731140,SOCIAL,LR,0.123197,0.095613,0.548387
731140,SOCIAL,RL,0.240225,0.088574,0.518519
749058,SOCIAL,LR,0.073704,0.048248,0.363636
749058,SOCIAL,RL,0.076893,0.037694,0.290323
749361,SOCIAL,LR,0.256022,0.096036,0.294118
749361,SOCIAL,RL,0.409627,0.122006,0.378378
751348,SOCIAL,LR,0.189660,0.057363,0.363636
751348,SOCIAL,RL,0.189221,0.054390,0.388889
769064,SOCIAL,LR,0.559139,0.076727,0.575758
769064,SOCIAL,RL,0.680474,0.071550,0.517241
825048,SOCIAL,LR,0.266731,0.087573,0.520000
825048,SOCIAL,RL,0.191242,0.076591,0.520000
833148,SOCIAL,LR,0.051002,0.040079,0.428571
833148,SOCIAL,RL,0.087613,0.037688,0.500000
869472,SOCIAL,LR,1.120940,0.143739,0.400000
869472,SOCIAL,RL,1.195930,0.117463,0.388889
882161,SOCIAL,LR,0.163340,0.128997,0.517241
882161,SOCIAL,RL,0.112356,0.108701,0.481481
887373,SOCIAL,LR,0.194865,0.047810,0.404255
887373,SOCIAL,RL,0.351617,0.051201,0.354839
901442,SOCIAL,LR,0.437956,0.061555,0.413793
901442,SOCIAL,RL,0.209370,0.055048,0.448276
910241,SOCIAL,LR,0.365313,0.092406,0.387097
910241,SOCIAL,RL,0.327223,0.104406,0.416667
926862,SOCIAL,LR,1.174500,0.060022,0.375000
926862,SOCIAL,RL,0.281734,0.060715,0.333333
942658,SOCIAL,LR,0.289938,0.060991,0.312500
942658,SOCIAL,RL,0.109695,0.070283,0.393939
972566,SOCIAL,LR,0.240549,0.149088,0.514286
972566,SOCIAL,RL,0.300227,0.144636,0.545455
445543,GAMBLING,LR,0.453403,0.074579,0.400000
445543,GAMBLING,RL,0.236160,0.094613,0.413793
680250,GAMBLING,LR,0.264365,0.170003,0.666667
680250,GAMBLING,RL,0.296301,0.174880,0.619048
867468,GAMBLING,LR,0.382214,0.067026,0.391304
867468,GAMBLING,RL,0.185203,0.095821,0.354839
107422,GAMBLING,LR,0.142668,0.061175,0.400000
107422,GAMBLING,RL,0.170947,0.068394,0.304348
101915,GAMBLING,LR,0.401152,0.069736,0.703704
101915,GAMBLING,RL,0.300416,0.065772,0.666667
930449,GAMBLING,LR,0.375833,0.047547,0.500000
930449,GAMBLING,RL,0.689366,0.055023,0.565217
529549,GAMBLING,LR,0.184356,0.097894,0.444444
529549,GAMBLING,RL,0.145624,0.089631,0.384615
108222,GAMBLING,LR,0.230006,0.074145,0.464286
108222,GAMBLING,RL,0.337063,0.055424,0.500000
156536,GAMBLING,LR,0.481813,0.053845,0.343750
156536,GAMBLING,RL,0.119511,0.046781,0.318182
130922,GAMBLING,LR,0.316531,0.075236,0.555556
130922,GAMBLING,RL,0.339635,0.069785,0.375000
687163,GAMBLING,LR,0.438680,0.086084,0.392857
687163,GAMBLING,RL,0.293457,0.093399,0.520000
103818,GAMBLING,LR,0.220346,0.100764,0.600000
103818,GAMBLING,RL,0.201638,0.082061,0.520000
385046,GAMBLING,LR,0.471322,0.054539,0.480000
385046,GAMBLING,RL,0.103439,0.051960,0.464286
125222,GAMBLING,LR,0.126763,0.074119,0.655172
125222,GAMBLING,RL,0.263426,0.066729,0.500000
495255,GAMBLING,LR,0.385743,0.090717,0.366667
495255,GAMBLING,RL,0.269672,0.088671,0.518519
158136,GAMBLING,LR,0.185519,0.096501,0.448276
158136,GAMBLING,RL,0.305380,0.080476,0.464286
196952,GAMBLING,LR,0.123089,0.063564,0.560000
196952,GAMBLING,RL,0.219380,0.053335,0.541667
213522,GAMBLING,LR,0.281951,0.066074,0.608696
213522,GAMBLING,RL,0.251716,0.060174,0.571429
382242,GAMBLING,LR,0.365746,0.205629,0.640000
382242,GAMBLING,RL,0.332617,0.183082,0.523810
187850,GAMBLING,LR,0.306340,0.090594,0.400000
187850,GAMBLING,RL,0.366785,0.069123,0.482759
773257,GAMBLING,LR,0.186999,0.086743,0.586207
773257,GAMBLING,RL,0.239817,0.085129,0.615385
959574,GAMBLING,LR,0.543226,0.045136,0.375000
959574,GAMBLING,RL,0.516468,0.045472,0.400000
110613,GAMBLING,LR,0.230382,0.101550,0.555556
110613,GAMBLING,RL,0.268249,0.088248,0.480000
177140,GAMBLING,LR,0.171582,0.081854,0.583333
177140,GAMBLING,RL,0.226650,0.073926,0.653846
128127,GAMBLING,LR,0.335848,0.053612,0.409091
128127,GAMBLING,RL,0.784980,0.057427,0.677419
111312,GAMBLING,LR,0.379283,0.080505,0.600000
111312,GAMBLING,RL,0.327764,0.077325,0.629630
815247,GAMBLING,LR,0.518420,0.086886,0.633333
815247,GAMBLING,RL,0.613667,0.064512,0.592593
192136,GAMBLING,LR,0.272983,0.045352,0.727273
192136,GAMBLING,RL,0.195125,0.041576,0.666667
952863,GAMBLING,LR,0.703666,0.105485,0.562500
952863,GAMBLING,RL,0.114579,0.068971,0.480000
767464,GAMBLING,LR,0.118822,0.073856,0.500000
767464,GAMBLING,RL,0.432439,0.078457,0.739130
231928,GAMBLING,LR,0.354285,0.098822,0.633333
231928,GAMBLING,RL,0.297058,0.084601,0.454545
192540,GAMBLING,LR,0.596303,0.060987,0.434783
192540,GAMBLING,RL,0.319529,0.055875,0.280000
121416,GAMBLING,LR,0.395568,0.069450,0.500000
121416,GAMBLING,RL,0.328904,0.063747,0.565217
130114,GAMBLING,LR,0.123314,0.067734,0.541667
130114,GAMBLING,RL,0.140103,0.072897,0.583333
178950,GAMBLING,LR,0.171634,0.063122,0.571429
178950,GAMBLING,RL,0.151440,0.099646,0.666667
996782,GAMBLING,LR,0.452350,0.079506,0.360000
996782,GAMBLING,RL,0.583382,0.073939,0.379310
119732,GAMBLING,LR,0.364689,0.058301,0.448276
119732,GAMBLING,RL,0.244404,0.062898,0.419355
109325,GAMBLING,LR,0.284863,0.131643,0.441176
109325,GAMBLING,RL,0.216342,0.120699,0.520000
139637,GAMBLING,LR,0.207070,0.091183,0.541667
139637,GAMBLING,RL,0.284777,0.072694,0.600000
178243,GAMBLING,LR,0.337386,0.127123,0.560000
178243,GAMBLING,RL,0.285043,0.120948,0.500000
176845,GAMBLING,LR,0.379969,0.081103,0.434783
176845,GAMBLING,RL,0.271178,0.103963,0.360000
111413,GAMBLING,LR,0.505746,0.064353,0.482759
111413,GAMBLING,RL,0.348923,0.081519,0.448276
567961,GAMBLING,LR,0.195227,0.062580,0.545455
567961,GAMBLING,RL,0.284513,0.044936,0.619048
156233,GAMBLING,LR,5.424540,0.204133,0.439024
156233,GAMBLING,RL,2.553570,0.428820,0.577778
178142,GAMBLING,LR,0.297663,0.056757,0.478261
178142,GAMBLING,RL,0.199761,0.067165,0.636364
308129,GAMBLING,LR,0.315319,0.090849,0.291667
308129,GAMBLING,RL,0.188336,0.122146,0.326923
529953,GAMBLING,LR,0.127257,0.069254,0.642857
529953,GAMBLING,RL,0.240069,0.072575,0.600000
993675,GAMBLING,LR,0.210852,0.083917,0.500000
993675,GAMBLING,RL,0.325170,0.076627,0.500000
108323,GAMBLING,LR,0.117487,0.055255,0.576923
108323,GAMBLING,RL,0.409928,0.043001,0.625000
922854,GAMBLING,LR,0.966155,0.116781,0.392857
922854,GAMBLING,RL,0.167491,0.131021,0.608696
594156,GAMBLING,LR,0.411507,0.068524,0.576923
594156,GAMBLING,RL,0.254011,0.087730,0.518519
657659,GAMBLING,LR,0.497705,0.054145,0.666667
657659,GAMBLING,RL,0.125227,0.036355,0.652174
917558,GAMBLING,LR,0.158658,0.099417,0.608696
917558,GAMBLING,RL,0.117740,0.116492,0.750000
113316,GAMBLING,LR,0.260690,0.136446,0.520000
113316,GAMBLING,RL,0.192455,0.095908,0.458333
111716,GAMBLING,LR,1.883240,0.077368,0.642857
111716,GAMBLING,RL,2.203670,0.085152,0.714286
193845,GAMBLING,LR,0.405997,0.057790,0.384615
193845,GAMBLING,RL,0.818550,0.064917,0.428571
555348,GAMBLING,LR,0.284781,0.134499,0.642857
555348,GAMBLING,RL,0.427197,0.126735,0.576923
180230,GAMBLING,LR,0.119143,0.081459,0.444444
180230,GAMBLING,RL,0.160879,0.059440,0.375000
634748,GAMBLING,LR,0.183102,0.059298,0.772727
634748,GAMBLING,RL,0.279557,0.054382,0.450000
194746,GAMBLING,LR,0.463022,0.078930,0.720000
194746,GAMBLING,RL,0.615634,0.069094,0.545455
355239,GAMBLING,LR,0.477494,0.142753,0.250000
355239,GAMBLING,RL,0.339699,0.131537,0.476190
196144,GAMBLING,LR,0.105163,0.108714,0.600000
196144,GAMBLING,RL,0.151196,0.099205,0.608696
188145,GAMBLING,LR,0.171698,0.104801,0.722222
188145,GAMBLING,RL,0.202838,0.117034,0.736842
141119,GAMBLING,LR,0.242758,0.081253,0.461538
141119,GAMBLING,RL,0.206008,0.090437,0.518519
885975,GAMBLING,LR,0.303671,0.058689,0.434783
885975,GAMBLING,RL,0.603013,0.074141,0.666667
213017,GAMBLING,LR,0.647295,0.080704,0.533333
213017,GAMBLING,RL,0.362166,0.073201,0.636364
131924,GAMBLING,LR,0.197577,0.157648,0.481481
131924,GAMBLING,RL,0.169628,0.129436,0.346154
198350,GAMBLING,LR,0.375468,0.068520,0.357143
198350,GAMBLING,RL,0.160392,0.071427,0.444444
969476,GAMBLING,LR,0.528867,0.066969,0.392857
969476,GAMBLING,RL,0.215524,0.076093,0.384615
419239,GAMBLING,LR,0.341832,0.118392,0.500000
419239,GAMBLING,RL,0.339157,0.140762,0.684211
151627,GAMBLING,LR,0.138475,0.064875,0.666667
151627,GAMBLING,RL,0.478913,0.068740,0.521739
102311,GAMBLING,LR,0.604432,0.062394,0.571429
102311,GAMBLING,RL,0.415825,0.059101,0.586207
872764,GAMBLING,LR,0.359266,0.112313,0.416667
872764,GAMBLING,RL,0.903122,0.104210,0.629630
118124,GAMBLING,LR,0.195030,0.100342,0.217391
118124,GAMBLING,RL,0.236075,0.102575,0.200000
127832,GAMBLING,LR,0.306366,0.083518,0.608696
127832,GAMBLING,RL,0.191871,0.097667,0.521739
715647,GAMBLING,LR,0.111670,0.045546,0.625000
715647,GAMBLING,RL,0.178495,0.044166,0.545455
146129,GAMBLING,LR,0.257310,0.081874,0.470588
146129,GAMBLING,RL,0.288857,0.068121,0.518519
214019,GAMBLING,LR,0.145250,0.110590,0.444444
214019,GAMBLING,RL,0.149515,0.067304,0.562500
123521,GAMBLING,LR,0.287192,0.096710,0.307692
123521,GAMBLING,RL,0.250568,0.103976,0.290323
857263,GAMBLING,LR,0.111016,0.077447,0.392857
857263,GAMBLING,RL,0.184761,0.078094,0.481481
163432,GAMBLING,LR,0.127506,0.063431,0.440000
163432,GAMBLING,RL,0.250257,0.071504,0.478261
128935,GAMBLING,LR,1.004670,0.085705,0.640000
128935,GAMBLING,RL,0.952846,0.090461,0.714286
172534,GAMBLING,LR,0.750549,0.066569,0.625000
172534,GAMBLING,RL,0.515701,0.050098,0.538462
827052,GAMBLING,LR,0.472481,0.049885,0.384615
827052,GAMBLING,RL,0.533959,0.064744,0.310345
180735,GAMBLING,LR,0.251096,0.067679,0.636364
180735,GAMBLING,RL,0.341923,0.056382,0.590909
991267,GAMBLING,LR,0.109022,0.071258,0.428571
991267,GAMBLING,RL,0.248961,0.071204,0.304348
167036,GAMBLING,LR,0.453512,0.060128,0.407407
167036,GAMBLING,RL,0.761217,0.058707,0.500000
164030,GAMBLING,LR,0.081138,0.055736,0.360000
164030,GAMBLING,RL,0.170523,0.049581,0.428571
106824,GAMBLING,LR,0.434581,0.052333,0.446809
106824,GAMBLING,RL,0.232689,0.045404,0.451613
513130,GAMBLING,LR,0.842242,0.082580,0.625000
513130,GAMBLING,RL,0.357651,0.069727,0.619048
165840,GAMBLING,LR,0.452688,0.078753,0.555556
165840,GAMBLING,RL,0.253373,0.058718,0.500000
169040,GAMBLING,LR,0.571430,0.144980,0.444444
169040,GAMBLING,RL,0.786693,0.134865,0.422222
973770,GAMBLING,LR,0.294431,0.087699,0.666667
973770,GAMBLING,RL,0.140724,0.095617,0.592593
519950,GAMBLING,LR,0.087469,0.077631,0.407407
519950,GAMBLING,RL,0.140063,0.091602,0.600000
120414,GAMBLING,LR,0.216698,0.055815,0.500000
120414,GAMBLING,RL,0.600346,0.059895,0.592593
154330,GAMBLING,LR,0.412859,0.129923,0.553191
154330,GAMBLING,RL,0.250094,0.117686,0.368421
899885,GAMBLING,LR,0.403984,0.048966,0.571429
899885,GAMBLING,RL,0.340344,0.055748,0.500000
275645,GAMBLING,LR,1.311580,0.098958,0.739130
275645,GAMBLING,RL,0.256711,0.093265,0.423077
112920,GAMBLING,LR,0.124933,0.091025,0.391304
112920,GAMBLING,RL,0.198684,0.083288,0.416667
707749,GAMBLING,LR,0.410680,0.123425,0.636364
707749,GAMBLING,RL,0.378252,0.133470,0.882353
656657,GAMBLING,LR,0.334480,0.112306,0.512195
656657,GAMBLING,RL,0.234994,0.094205,0.500000
150928,GAMBLING,LR,0.465665,0.078013,0.600000
150928,GAMBLING,RL,0.512965,0.090683,0.621212
771354,GAMBLING,LR,0.169457,0.081346,0.518519
771354,GAMBLING,RL,0.168365,0.070675,0.440000
191942,GAMBLING,LR,0.134202,0.062456,0.333333
191942,GAMBLING,RL,0.337780,0.064497,0.400000
395251,GAMBLING,LR,0.115201,0.074688,0.464286
395251,GAMBLING,RL,0.151042,0.081724,0.481481
192843,GAMBLING,LR,0.233887,0.062197,0.523810
192843,GAMBLING,RL,0.483449,0.062976,0.428571
133928,GAMBLING,LR,2.012250,0.071211,0.454545
133928,GAMBLING,RL,0.230521,0.052845,0.458333
878877,GAMBLING,LR,0.112317,0.080983,0.500000
878877,GAMBLING,RL,0.240463,0.086305,0.482759
105115,GAMBLING,LR,0.141338,0.052768,0.400000
105115,GAMBLING,RL,0.164044,0.063211,0.440000
105620,GAMBLING,LR,0.159010,0.053117,0.434783
105620,GAMBLING,RL,0.530452,0.062058,0.366667
107018,GAMBLING,LR,0.114981,0.078043,0.750000
107018,GAMBLING,RL,0.233494,0.088368,0.545455
107220,GAMBLING,LR,0.485950,0.194941,0.517241
107220,GAMBLING,RL,0.782605,0.151296,0.296296
115219,GAMBLING,LR,0.553574,0.126981,0.678571
115219,GAMBLING,RL,0.195283,0.097596,0.571429
117930,GAMBLING,LR,0.198077,0.095633,0.571429
117930,GAMBLING,RL,0.142028,0.115427,0.521739
118023,GAMBLING,LR,0.153577,0.103910,0.566667
118023,GAMBLING,RL,0.125122,0.127744,0.607143
118225,GAMBLING,LR,0.100108,0.086312,0.416667
118225,GAMBLING,RL,0.219230,0.068633,0.363636
128026,GAMBLING,LR,0.638620,0.091889,0.407407
128026,GAMBLING,RL,0.403377,0.094322,0.428571
134829,GAMBLING,LR,1.401910,0.075376,0.730769
134829,GAMBLING,RL,0.410790,0.071231,0.576923
135124,GAMBLING,LR,0.181626,0.041633,0.500000
135124,GAMBLING,RL,0.218369,0.043585,0.578947
137229,GAMBLING,LR,0.208443,0.103872,0.454545
137229,GAMBLING,RL,0.155733,0.114665,0.523810
139839,GAMBLING,LR,0.295085,0.057221,0.636364
139839,GAMBLING,RL,0.428640,0.066939,0.636364
143325,GAMBLING,LR,0.635316,0.100222,0.333333
143325,GAMBLING,RL,0.659534,0.092385,0.391304
145632,GAMBLING,LR,0.248228,0.069763,0.478261
145632,GAMBLING,RL,0.177364,0.070650,0.500000
148335,GAMBLING,LR,0.248250,0.127646,0.428571
148335,GAMBLING,RL,0.312008,0.103681,0.500000
148840,GAMBLING,LR,0.145629,0.085372,0.413793
148840,GAMBLING,RL,0.372694,0.051404,0.461538
149236,GAMBLING,LR,0.353292,0.067900,0.520000
149236,GAMBLING,RL,0.192954,0.077777,0.500000
149842,GAMBLING,LR,0.676083,0.086456,0.533333
149842,GAMBLING,RL,0.396439,0.056251,0.480000
152831,GAMBLING,LR,0.227147,0.074119,0.629630
152831,GAMBLING,RL,0.166895,0.053069,0.600000
155231,GAMBLING,LR,0.237928,0.070251,0.464286
155231,GAMBLING,RL,0.201927,0.063126,0.307692
157942,GAMBLING,LR,0.087117,0.071139,0.538462
157942,GAMBLING,RL,0.306247,0.057979,0.555556
159946,GAMBLING,LR,1.003450,0.103085,0.440000
159946,GAMBLING,RL,0.355005,0.071594,0.321429
160830,GAMBLING,LR,0.996587,0.075394,0.733333
160830,GAMBLING,RL,1.494910,0.070673,0.696970
161327,GAMBLING,LR,0.973353,0.129843,0.500000
161327,GAMBLING,RL,0.214423,0.133526,0.592593
167440,GAMBLING,LR,0.372592,0.069012,0.583333
167440,GAMBLING,RL,0.232105,0.069515,0.592593
170934,GAMBLING,LR,0.211451,0.102030,0.423077
170934,GAMBLING,RL,0.145531,0.090497,0.454545
180129,GAMBLING,LR,0.527035,0.124684,0.592593
180129,GAMBLING,RL,2.234300,0.187293,0.652174
185341,GAMBLING,LR,0.258889,0.094404,0.413793
185341,GAMBLING,RL,0.425137,0.085103,0.586207
185442,GAMBLING,LR,0.167221,0.055594,0.652174
185442,GAMBLING,RL,0.174298,0.061639,0.500000
186848,GAMBLING,LR,0.256346,0.173415,0.666667
186848,GAMBLING,RL,0.361100,0.109334,0.541667
197550,GAMBLING,LR,0.225848,0.126730,0.541667
197550,GAMBLING,RL,0.182825,0.075296,0.423077
198855,GAMBLING,LR,0.248149,0.060130,0.727273
198855,GAMBLING,RL,0.139756,0.063132,0.650000
200513,GAMBLING,LR,0.412211,0.061548,0.464286
200513,GAMBLING,RL,0.318076,0.058005,0.468750
200917,GAMBLING,LR,0.160965,0.074205,0.379310
200917,GAMBLING,RL,0.213648,0.090461,0.545455
201111,GAMBLING,LR,0.298726,0.053175,0.541667
201111,GAMBLING,RL,0.234430,0.060083,0.517241
202820,GAMBLING,LR,0.321688,0.085673,0.476190
202820,GAMBLING,RL,0.556347,0.085443,0.300000
204016,GAMBLING,LR,0.611385,0.119317,0.451613
204016,GAMBLING,RL,0.702853,0.077172,0.346154
211316,GAMBLING,LR,0.145315,0.080968,0.631579
211316,GAMBLING,RL,0.119816,0.080711,0.578947
238033,GAMBLING,LR,0.590503,0.051753,0.586207
238033,GAMBLING,RL,0.977624,0.049554,0.629630
239136,GAMBLING,LR,0.324423,0.112041,0.500000
239136,GAMBLING,RL,0.329712,0.113777,0.333333
255740,GAMBLING,LR,0.221080,0.050236,0.360000
255740,GAMBLING,RL,0.268401,0.075350,0.500000
257946,GAMBLING,LR,0.586102,0.088908,0.406250
257946,GAMBLING,RL,0.203676,0.100797,0.459459
274542,GAMBLING,LR,0.150773,0.068655,0.517241
274542,GAMBLING,RL,0.289951,0.061632,0.448276
290136,GAMBLING,LR,0.163409,0.060946,0.440000
290136,GAMBLING,RL,0.243998,0.059615,0.416667
310621,GAMBLING,LR,0.167633,0.074070,0.391304
310621,GAMBLING,RL,0.490158,0.097657,0.500000
341834,GAMBLING,LR,0.095045,0.078316,0.533333
341834,GAMBLING,RL,0.165387,0.074678,0.400000
348545,GAMBLING,LR,0.164627,0.069040,0.782609
348545,GAMBLING,RL,0.234743,0.071888,0.571429
361941,GAMBLING,LR,0.541647,0.082559,0.403846
361941,GAMBLING,RL,0.284692,0.067305,0.476190
371843,GAMBLING,LR,0.328342,0.094915,0.218750
371843,GAMBLING,RL,0.237543,0.092639,0.382353
377451,GAMBLING,LR,0.288295,0.059060,0.437500
377451,GAMBLING,RL,0.361986,0.068554,0.464286
386250,GAMBLING,LR,0.091820,0.065758,0.464286
386250,GAMBLING,RL,0.100829,0.059816,0.300000
424939,GAMBLING,LR,0.337023,0.077668,0.625000
424939,GAMBLING,RL,0.256846,0.052851,0.476190
449753,GAMBLING,LR,0.419923,0.065748,0.565217
449753,GAMBLING,RL,0.232248,0.073301,0.520000
481951,GAMBLING,LR,0.391562,0.058065,0.500000
481951,GAMBLING,RL,0.403475,0.060541,0.576923
510225,GAMBLING,LR,0.379374,0.060846,0.583333
510225,GAMBLING,RL,0.318357,0.071335,0.461538
523032,GAMBLING,LR,0.502204,0.060151,0.600000
523032,GAMBLING,RL,0.297615,0.059747,0.583333
524135,GAMBLING,LR,0.181546,0.059102,0.541667
524135,GAMBLING,RL,0.130615,0.068890,0.423077
617748,GAMBLING,LR,0.377162,0.147638,0.555556
617748,GAMBLING,RL,0.281781,0.116014,0.500000
627852,GAMBLING,LR,0.311979,0.058864,0.500000
627852,GAMBLING,RL,0.552174,0.052480,0.416667
680957,GAMBLING,LR,0.418658,0.128965,0.370370
680957,GAMBLING,RL,0.293022,0.127771,0.413793
685058,GAMBLING,LR,0.398358,0.072927,0.600000
685058,GAMBLING,RL,0.155000,0.071137,0.500000
692964,GAMBLING,LR,1.059370,0.094798,0.677419
692964,GAMBLING,RL,1.166420,0.080919,0.562500
694362,GAMBLING,LR,0.377372,0.066732,0.500000
694362,GAMBLING,RL,0.482995,0.061142,0.583333
720337,GAMBLING,LR,0.568650,0.059774,0.416667
720337,GAMBLING,RL,0.228455,0.044785,0.480000
723141,GAMBLING,LR,0.182291,0.060521,0.650000
723141,GAMBLING,RL,0.223206,0.079264,0.500000
729557,GAMBLING,LR,0.134465,0.058364,0.391304
729557,GAMBLING,RL,0.136119,0.082960,0.590909
837964,GAMBLING,LR,0.579165,0.195056,0.680000
837964,GAMBLING,RL,0.314617,0.116437,0.666667
845458,GAMBLING,LR,0.699954,0.078607,0.312500
845458,GAMBLING,RL,0.561380,0.074606,0.218750
884064,GAMBLING,LR,0.195585,0.078422,0.521739
884064,GAMBLING,RL,0.447995,0.076162,0.608696
886674,GAMBLING,LR,0.122634,0.046574,0.214286
886674,GAMBLING,RL,0.056235,0.050545,0.413793
901038,GAMBLING,LR,1.369470,0.287416,0.615385
901038,GAMBLING,RL,0.453344,0.118725,0.606061
947668,GAMBLING,LR,0.674047,0.142462,0.342857
947668,GAMBLING,RL,1.549020,0.150098,0.380952
971160,GAMBLING,LR,0.331112,0.084735,0.392857
971160,GAMBLING,RL,0.198976,0.069042,0.291667
978578,GAMBLING,LR,0.216464,0.078426,0.454545
978578,GAMBLING,RL,0.155890,0.077832,0.391304
100206,GAMBLING,LR,0.112299,0.042980,0.500000
100206,GAMBLING,RL,0.148536,0.048465,0.478261
100307,GAMBLING,LR,0.113859,0.060984,0.500000
100307,GAMBLING,RL,0.119724,0.059223,0.368421
101107,GAMBLING,LR,0.130050,0.058747,0.518519
101107,GAMBLING,RL,0.188652,0.062417,0.629630
106521,GAMBLING,LR,1.194090,0.074315,0.518519
106521,GAMBLING,RL,0.449258,0.071878,0.481481
107321,GAMBLING,LR,0.266762,0.067618,0.400000
107321,GAMBLING,RL,0.866120,0.077757,0.653846
110411,GAMBLING,LR,0.150059,0.048936,0.500000
110411,GAMBLING,RL,0.335280,0.042152,0.500000
114318,GAMBLING,LR,0.406883,0.063704,0.485714
114318,GAMBLING,RL,0.267389,0.050030,0.346154
115320,GAMBLING,LR,0.235869,0.100126,0.521739
115320,GAMBLING,RL,0.183455,0.118909,0.619048
116524,GAMBLING,LR,0.331576,0.139259,0.720930
116524,GAMBLING,RL,0.338439,0.122793,0.470588
117021,GAMBLING,LR,0.203437,0.075252,0.555556
117021,GAMBLING,RL,0.152966,0.071052,0.533333
119025,GAMBLING,LR,0.362889,0.076636,0.615385
119025,GAMBLING,RL,0.220061,0.080544,0.592593
122822,GAMBLING,LR,0.264558,0.089260,0.450000
122822,GAMBLING,RL,0.114050,0.076890,0.476190
123824,GAMBLING,LR,0.543644,0.121562,0.400000
123824,GAMBLING,RL,0.203620,0.073191,0.600000
126325,GAMBLING,LR,0.548751,0.118380,0.541667
126325,GAMBLING,RL,0.612311,0.114212,0.523810
139435,GAMBLING,LR,0.277595,0.104281,0.545455
139435,GAMBLING,RL,0.439441,0.089965,0.600000
140925,GAMBLING,LR,0.163238,0.142351,0.500000
140925,GAMBLING,RL,0.212666,0.135183,0.481481
143224,GAMBLING,LR,0.227308,0.066958,0.400000
143224,GAMBLING,RL,0.290003,0.082720,0.592593
145834,GAMBLING,LR,0.305881,0.059315,0.612903
145834,GAMBLING,RL,0.269504,0.061464,0.500000
146937,GAMBLING,LR,0.182596,0.059052,0.437500
146937,GAMBLING,RL,0.235496,0.064027,0.600000
147636,GAMBLING,LR,0.832181,0.074684,0.483871
147636,GAMBLING,RL,0.512747,0.065505,0.555556
147737,GAMBLING,LR,0.380689,0.090545,0.636364
147737,GAMBLING,RL,0.308107,0.062828,0.619048
150726,GAMBLING,LR,0.255796,0.088057,0.391304
150726,GAMBLING,RL,0.145094,0.090430,0.347826
151526,GAMBLING,LR,0.237084,0.083833,0.307692
151526,GAMBLING,RL,0.511213,0.106609,0.238095
154936,GAMBLING,LR,0.667519,0.106675,0.470588
154936,GAMBLING,RL,0.602683,0.090779,0.444444
156435,GAMBLING,LR,0.151153,0.067266,0.516129
